,algorithm,policy,workload_type,avg_cpu_actual,avg_cpu_predicted,avg_solar_pv,energy_consumed_wh,green_energy_wh,grid_energy_wh,geuf_percentage,data_type
0,TempoSight,GREEN_OBLIVIOUS,MEDIUM,9.335796875,30.126953,0.0,218.67159374999997,0.0,218.67159374999997,0.0,machine_averaged
1,TempoSight,NAIVE_CARBON_AWARE,MEDIUM,44.22680555555556,42.784374,0.34825725579552813,288.45361111111106,120.95494873393423,167.49866237717688,37.280231662689175,machine_averaged
2,TempoSight,PREDICTIVE_CARBON_AWARE,MEDIUM,14.748963758680556,62.94043,0.2916108810209131,229.4979275173611,90.1461716729445,139.3517558444166,37.483509092071955,machine_averaged
