,algorithm,policy,workload_type,avg_cpu_actual,avg_cpu_predicted,avg_solar_pv,energy_consumed_wh,green_energy_wh,grid_energy_wh,geuf_percentage,data_type
0,TempoSight,GREEN_OBLIVIOUS,SMALL,20.460523910855372,20.840975,0.3793637796246403,110.23026195542768,70.69059833855611,39.539663616871564,64.10619337800034,machine_averaged
1,TempoSight,NAIVE_CARBON_AWARE,SMALL,26.09427271635765,26.112766,0.7075359230800439,113.04713635817882,86.53824829231779,26.508888065861026,76.90932983375872,machine_averaged
2,TempoSight,PREDICTIVE_CARBON_AWARE,SMALL,26.05580705583098,26.38954,0.7048269480860317,113.02790352791548,86.1154569629703,26.912446564945185,76.55522843461199,machine_averaged
