,algorithm,policy,workload_type,avg_cpu_actual,avg_cpu_predicted,avg_solar_pv,energy_consumed_wh,green_energy_wh,grid_energy_wh,geuf_percentage,data_type
0,TempoSight,GREEN_OBLIVIOUS,SMALL,7.535480800653595,20.0625,0.0,103.76774040032679,0.0,103.76774040032679,0.0,machine_averaged
1,TempoSight,NAIVE_CARBON_AWARE,SMALL,35.90046296296296,33.179688,0.4603407261185739,117.95023148148148,60.117006491124165,57.833224990357316,49.054771010787285,machine_averaged
2,TempoSight,PREDICTIVE_CARBON_AWARE,SMALL,13.560098447712416,58.066177,0.35722119602836505,106.78004922385621,47.34448960874796,59.43555961510825,43.19408366907509,machine_averaged
