,algorithm,policy,machine_id,workload_type,avg_cpu_actual,avg_cpu_predicted,avg_solar_pv,energy_consumed_wh,green_energy_wh,grid_energy_wh,geuf_percentage
117,TempoSight,PREDICTIVE_CARBON_AWARE,"(255,)",MEDIUM,30.6302777555275,30.33,1.4829303116933079e-06,261.260555511055,10.364999993643332,250.89555551741165,3.967303817971384
118,TempoSight,NAIVE_CARBON_AWARE,"(255,)",MEDIUM,30.6302777555275,30.33,1.4829303116933079e-06,261.260555511055,10.364999993643332,250.89555551741165,3.967303817971384
119,TempoSight,GREEN_OBLIVIOUS,"(255,)",MEDIUM,30.6302777555275,30.33,1.4829303116933079e-06,261.260555511055,10.364999993643332,250.89555551741165,3.967303817971384
120,TempoSight,PREDICTIVE_CARBON_AWARE,"(259,)",MEDIUM,31.26333339213917,31.61,0.0,262.5266667842783,0.0,262.5266667842783,0.0
121,TempoSight,NAIVE_CARBON_AWARE,"(259,)",MEDIUM,31.26333339213917,31.61,0.0,262.5266667842783,0.0,262.5266667842783,0.0
122,TempoSight,GREEN_OBLIVIOUS,"(259,)",MEDIUM,29.96916675567083,30.33,0.0,259.9383335113416,0.0,259.9383335113416,0.0
123,TempoSight,PREDICTIVE_CARBON_AWARE,"(266,)",MEDIUM,31.210833279295837,30.45,0.020143178536679622,262.42166655859165,79.0008868357882,183.42077972280347,30.104559532682273
124,TempoSight,NAIVE_CARBON_AWARE,"(266,)",MEDIUM,30.051666649186668,29.25,0.028190233357540496,260.10333329837334,110.24255348656152,149.8607798118118,42.38413713833438
125,TempoSight,GREEN_OBLIVIOUS,"(266,)",MEDIUM,31.210833279295837,30.45,0.020143178536679622,262.42166655859165,79.0008868357882,183.42077972280347,30.104559532682273
126,TempoSight,PREDICTIVE_CARBON_AWARE,"(274,)",MEDIUM,29.829999987284168,30.31,0.03497396932269129,259.65999997456834,139.68500411478695,119.97499585978139,53.79534935241007
